!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E27'  TableTitle=''  Document='MGluR'														
!TimePoint	!Time	>Y3	SD_Y3	>Y5	SD_Y5	>Y6	SD_Y6	>Y7	SD_Y7	>Y10	SD_Y10	>Y13	SD_Y13	>Y14	SD_Y14
E27T251	251	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T252	252	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T253	253	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T254	254	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T255	255	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T256	256	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T257	257	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T258	258	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T259	259	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T260	260	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T261	261	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T262	262	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T263	263	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T264	264	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T265	265	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T266	266	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T267	267	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T268	268	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T269	269	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T270	270	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T271	271	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T272	272	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T273	273	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T274	274	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T275	275	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T276	276	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T277	277	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T278	278	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T279	279	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T280	280	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T281	281	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T282	282	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T283	283	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T284	284	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T285	285	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T286	286	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T287	287	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T288	288	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T289	289	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T290	290	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T291	291	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
